Date,Open,High,Low,Close,Adj Close,Volume
2021-06-30,12.814206,13.018427,12.079003,12.741663,12.741663,12188438
2021-07-01,12.741260,13.360735,12.295815,12.853263,12.853263,13607288
2021-07-02,12.871513,13.015188,11.878431,12.852102,12.852102,12399691
2021-07-03,12.785695,13.319207,12.469591,13.317363,13.317363,13357979
2021-07-04,13.331547,13.754696,12.761793,13.380565,13.380565,12398234
2021-07-05,13.413003,13.696177,12.241104,12.859445,12.859445,16849037
2021-07-06,12.858803,13.437678,12.777050,13.100155,13.100155,12964313
2021-07-07,13.072706,13.191676,12.509352,12.751548,12.751548,10500569
2021-07-08,12.739924,12.945534,11.901576,12.170575,12.170575,11784001
2021-07-09,12.170531,12.630047,11.636309,12.508923,12.508923,7981703
2021-07-10,12.511839,13.216936,12.355975,12.942661,12.942661,16562710
2021-07-11,12.859902,12.985618,12.508821,12.811461,12.811461,8118762
2021-07-12,12.810878,13.026491,12.123699,12.592767,12.592767,7055368
2021-07-13,12.592405,12.592405,11.874066,12.020579,12.020579,6594548
2021-07-14,12.016139,12.058808,11.004765,11.729988,11.729988,8824527
2021-07-15,11.726103,12.227553,10.902822,10.988442,10.988442,9751229
2021-07-16,11.051114,11.315752,10.329335,10.390484,10.390484,9110958
2021-07-17,10.384690,11.010362,10.224536,10.694681,10.694681,8628063
2021-07-18,10.712417,11.872044,10.705828,11.000395,11.000395,15348975
2021-07-19,10.998953,11.064805,9.892811,9.910548,9.910548,15807125
2021-07-20,9.931600,10.175566,9.319879,9.710252,9.710252,12529068
2021-07-21,9.709960,11.129221,9.501851,10.742118,10.742118,15500725
2021-07-22,10.766884,11.400466,10.692917,10.999954,10.999954,12110688
2021-07-23,10.994966,12.001334,10.836079,11.136234,11.136234,17764563
2021-07-24,11.154580,11.714121,10.984111,11.265319,11.265319,14919573
2021-07-25,11.297589,12.535055,11.207090,11.970850,11.970850,19807525
2021-07-26,11.967902,12.787832,11.256071,11.390557,11.390557,28146189
2021-07-27,11.362175,12.005292,11.001365,11.501596,11.501596,16282543
2021-07-28,11.542685,12.985919,11.205900,12.825875,12.825875,27666076
2021-07-29,12.843222,13.104533,12.109290,12.364539,12.364539,17159393
2021-07-30,12.377401,14.481238,11.856961,14.250572,14.250572,33671680
2021-07-31,14.227241,15.077569,13.597645,13.803126,13.803126,32781663
2021-08-01,13.773722,14.435512,13.009137,13.128343,13.128343,20124984
2021-08-02,13.105359,13.537494,12.957514,13.534228,13.534228,15390348
2021-08-03,13.508565,13.766523,12.732914,13.109695,13.109695,15719720
2021-08-04,13.144261,13.587499,12.877751,13.242294,13.242294,13257899
2021-08-05,13.233724,13.731078,12.752368,13.169159,13.169159,20050277
2021-08-06,13.175353,14.121011,13.138705,13.762279,13.762279,20610996
2021-08-07,13.762800,14.266900,13.320863,13.799145,13.799145,19369390
2021-08-08,13.812286,14.885212,13.526148,14.359832,14.359832,30578683
2021-08-09,14.368164,15.655790,13.839893,14.477650,14.477650,31050882
2021-08-10,14.474980,18.510511,14.063204,18.510511,18.510511,98780394
2021-08-11,18.437544,19.540779,16.111893,16.462549,16.462549,78660779
2021-08-12,16.458857,17.041128,15.328333,15.888709,15.888709,31379790
2021-08-13,15.950766,17.316324,15.878078,17.036991,17.036991,23345519
2021-08-14,17.053156,17.350552,16.046919,16.553516,16.553516,24456391
2021-08-15,16.563169,18.611134,16.385363,18.011225,18.011225,47259751
2021-08-16,18.036240,19.443518,17.919428,18.013077,18.013077,41669474
2021-08-17,17.948084,23.402887,17.308350,20.007509,20.007509,119534244
2021-08-18,19.972820,21.022863,18.325115,19.718639,19.718639,69182834
2021-08-19,19.556057,22.078711,19.147934,21.133770,21.133770,71864723
2021-08-20,21.132404,25.292795,20.566662,24.227816,24.227816,116378566
2021-08-21,24.289770,24.289770,22.586088,22.963003,22.963003,47611963
2021-08-22,23.013737,25.218786,22.337908,23.731310,23.731310,54499313
2021-08-23,23.698023,26.691582,23.318508,26.314997,26.314997,77738243
2021-08-24,26.383949,26.383949,22.109591,22.802519,22.802519,52010298
2021-08-25,22.758909,23.662548,21.137678,23.261942,23.261942,42183293
2021-08-26,23.290684,23.496206,19.936136,20.519957,20.519957,41733402
2021-08-27,20.588118,23.059263,19.506859,22.770084,22.770084,46746804
2021-08-28,22.797871,24.617472,21.967596,23.574165,23.574165,46855109
2021-08-29,23.594587,23.753084,22.139429,22.657093,22.657093,26441993
2021-08-30,22.657553,22.784657,20.504026,20.669666,20.669666,34503485
2021-08-31,20.672550,25.076124,20.414181,24.809200,24.809200,63839111
2021-09-01,24.853786,24.913202,22.521936,23.307657,23.307657,49049205
2021-09-02,23.308638,23.672054,22.669607,22.719662,22.719662,27362037
2021-09-03,22.677410,23.756418,22.358765,22.954199,22.954199,28918525
2021-09-04,22.905197,24.150345,22.837900,23.042906,23.042906,22762297
2021-09-05,23.058756,24.129942,22.673641,23.796825,23.796825,29026617
2021-09-06,23.795666,25.140474,23.133570,24.286131,24.286131,38320622
2021-09-07,24.267553,24.488041,17.285212,20.414244,20.414244,73042553
2021-09-08,20.391081,21.033140,18.064783,20.724737,20.724737,33994140
2021-09-09,20.237724,22.441486,20.107788,21.152145,21.152145,31605505
2021-09-10,21.152523,21.431637,19.052891,19.884859,19.884859,28113871
2021-09-11,19.886089,21.392334,19.830322,20.150766,20.150766,22080918
2021-09-12,20.168961,22.270342,19.759657,21.412291,21.412291,34217920
2021-09-13,21.393673,21.520739,18.896910,19.627949,19.627949,31401450
2021-09-14,19.625677,20.651339,19.374004,20.572975,20.572975,17740416
2021-09-15,20.581066,20.880360,20.011963,20.467316,20.467316,19552852
2021-09-16,20.469961,20.807320,19.760920,20.276907,20.276907,21961802
2021-09-17,20.278898,20.389736,19.171839,19.573093,19.573093,18415770
2021-09-18,19.573790,20.548218,19.418705,20.548218,20.548218,18810909
2021-09-19,20.528708,20.538425,19.464140,19.768585,19.768585,13792072
2021-09-20,19.768269,19.797846,16.921616,18.052027,18.052027,32242409
2021-09-21,18.177013,19.556190,16.500656,16.752245,16.752245,34450992
2021-09-22,16.781155,19.086384,16.552811,18.819414,18.819414,21821173
2021-09-23,18.819769,19.138889,18.195232,18.650114,18.650114,20987500
2021-09-24,18.649059,18.728123,16.275026,17.623814,17.623814,22564591
2021-09-25,17.623556,18.004353,17.237862,17.557587,17.557587,14358506
2021-09-26,17.557718,18.431286,16.657085,18.044262,18.044262,19827054
2021-09-27,18.082331,18.804314,17.518339,17.529171,17.529171,19060163
2021-09-28,17.529186,17.898697,16.745928,16.907845,16.907845,16191006
2021-09-29,16.944775,17.932190,16.531639,16.965067,16.965067,22311809
2021-09-30,16.974291,17.648792,16.816942,17.292658,17.292658,27717891
2021-10-01,17.292377,18.595045,17.045738,18.581305,18.581305,20844664
2021-10-02,18.582731,19.322435,18.321131,18.708357,18.708357,14959070
2021-10-03,18.695791,22.070448,18.308725,21.496325,21.496325,58336360
2021-10-04,21.495049,21.700392,19.676729,20.807491,20.807491,35451969
2021-10-05,20.806736,22.763893,20.291407,21.680878,21.680878,35161945
2021-10-06,21.709646,22.050764,20.093067,21.551571,21.551571,25998477
2021-10-07,21.588039,21.704462,20.315620,20.437122,20.437122,23730500
2021-10-08,20.447390,20.909533,19.992805,20.090353,20.090353,16547211
2021-10-09,20.072601,20.352472,19.780960,20.052700,20.052700,11779845
2021-10-10,20.089434,20.089434,19.011477,19.119335,19.119335,15672041
2021-10-11,19.121048,20.205776,18.635700,19.051367,19.051367,18790354
2021-10-12,19.072227,19.374636,18.041206,19.167933,19.167933,16892089
2021-10-13,19.160358,19.463524,18.748058,19.401991,19.401991,12709947
2021-10-14,19.410997,20.230309,19.266373,20.060926,20.060926,19629717
2021-10-15,20.080275,22.397903,19.992781,21.071184,21.071184,37780480
2021-10-16,21.081188,21.950329,20.976257,21.820499,21.820499,18156634
2021-10-17,21.800535,22.376596,21.109550,21.725775,21.725775,16357416
2021-10-18,21.744593,22.694836,21.001125,21.190525,21.190525,26630406
2021-10-19,21.190037,22.180569,21.019953,22.151129,22.151129,17251206
2021-10-20,22.122366,22.936420,22.009550,22.527548,22.527548,27116885
2021-10-21,22.568184,22.869926,21.471804,21.721119,21.721119,29277143
2021-10-22,21.740860,22.105360,20.719429,21.408087,21.408087,22178569
2021-10-23,21.408424,21.457228,20.901440,21.348742,21.348742,12435222
2021-10-24,21.348269,21.348269,20.515650,20.936268,20.936268,13794486
2021-10-25,20.973812,21.679558,20.864519,21.368576,21.368576,14646373
2021-10-26,21.366922,25.437963,21.308760,24.352989,24.352989,67933497
2021-10-27,24.154297,26.227749,22.251719,25.137222,25.137222,74905193
2021-10-28,25.553703,28.096512,24.849520,26.666391,26.666391,63009019
2021-10-29,26.707798,29.787424,26.035889,27.834642,27.834642,52189986
2021-10-30,27.933331,32.032688,27.822678,30.518084,30.518084,59752864
2021-10-31,30.471413,31.169920,28.201923,29.042965,29.042965,32330065
2021-11-01,29.012846,29.592802,27.334721,28.261591,28.261591,32149080
2021-11-02,28.298407,29.511156,28.051075,28.632912,28.632912,30627896
2021-11-03,28.633425,28.863190,26.606865,28.811106,28.811106,35212499
2021-11-04,28.771313,30.342466,28.517609,29.918976,29.918976,41611888
2021-11-05,29.906357,34.767670,29.109732,33.703365,33.703365,69631963
2021-11-06,33.643387,38.854473,32.906013,37.548077,37.548077,118519111
2021-11-07,37.485352,52.718613,37.034630,44.870434,44.870434,427207988
2021-11-08,44.875042,44.875042,41.320805,42.730469,42.730469,105239312
2021-11-09,42.719940,53.108875,42.498257,47.090572,47.090572,203207091
2021-11-10,47.004002,50.579117,41.421024,50.192604,50.192604,106152616
2021-11-11,50.745865,54.820068,47.796124,48.796875,48.796875,140441393
2021-11-12,48.668701,55.218178,45.945137,51.196674,51.196674,121727956
2021-11-13,51.148853,52.411263,49.599575,50.739983,50.739983,56177186
2021-11-14,50.765301,54.582253,50.667713,52.711040,52.711040,74580035
2021-11-15,52.700554,52.971951,47.128647,47.341785,47.341785,81942119
2021-11-16,47.374634,48.544308,42.787991,44.359306,44.359306,84736758
2021-11-17,44.312813,47.962818,43.095844,45.560081,45.560081,62856996
2021-11-18,45.496414,46.528934,38.703022,39.505260,39.505260,52817820
2021-11-19,39.442520,46.566090,38.166721,45.812798,45.812798,54161810
2021-11-20,45.789791,47.719788,44.042130,46.610237,46.610237,43533057
2021-11-21,46.639225,47.956928,44.274994,44.326893,44.326893,36449371
2021-11-22,44.302162,44.417439,41.378391,41.883858,41.883858,37013223
2021-11-23,41.871578,45.690872,41.580276,45.625813,45.625813,43890027
2021-11-24,45.750751,45.839310,41.785065,44.003212,44.003212,45002858
2021-11-25,43.758831,47.884491,43.104561,45.228348,45.228348,57621990
2021-11-26,46.486248,46.635406,39.913231,40.521683,40.521683,51700373
2021-11-27,40.708195,42.746315,39.329330,40.053898,40.053898,30330151
2021-11-28,40.091312,41.074081,36.321560,40.140553,40.140553,38047365
2021-11-29,40.293118,41.466694,39.725754,40.352795,40.352795,30160336
2021-11-30,40.351936,42.376461,38.455273,39.176994,39.176994,34818678
2021-12-01,39.132626,39.744270,37.899933,38.141678,38.141678,25977384
2021-12-02,38.219013,40.406067,37.651035,38.390194,38.390194,28971424
2021-12-03,38.415031,39.177277,34.537556,35.103882,35.103882,33219371
2021-12-04,35.190117,35.190117,25.287346,33.585804,33.585804,68668553
2021-12-05,33.592793,36.529415,29.967428,31.451691,31.451691,45917751
2021-12-06,31.489771,31.840830,28.187782,31.192844,31.192844,42626899
2021-12-07,31.189278,34.714172,31.000496,32.651993,32.651993,35599876
2021-12-08,32.584442,32.591301,29.475397,30.205976,30.205976,39343569
2021-12-09,30.173098,30.821768,27.898256,29.046806,29.046806,41282134
2021-12-10,29.077785,30.150974,27.908400,28.023495,28.023495,29605309
2021-12-11,28.167313,30.025463,27.568720,29.810755,29.810755,18585604
2021-12-12,29.807358,30.415281,28.599314,29.766556,29.766556,14693191
2021-12-13,29.781647,30.164101,25.592274,26.033819,26.033819,29505127
2021-12-14,26.033869,27.998814,25.754726,27.796717,27.796717,28501304
2021-12-15,27.822699,32.068214,26.666813,31.383043,31.383043,38218958
2021-12-16,31.274376,34.799896,31.167154,31.815180,31.815180,43479419
2021-12-17,31.859415,35.687641,31.307301,33.829491,33.829491,62005695
2021-12-18,33.917328,35.049248,32.739697,32.770905,32.770905,22886713
2021-12-19,32.815674,32.953259,31.890528,32.000523,32.000523,15588513
2021-12-20,31.990444,35.049007,29.933844,34.922382,34.922382,33108721
2021-12-21,34.716148,37.478432,34.012173,36.219372,36.219372,53219878
2021-12-22,36.333336,42.025864,36.333336,40.298389,40.298389,70257264
2021-12-23,40.434025,43.286743,37.888000,38.890129,38.890129,54752647
2021-12-24,38.953812,39.463654,36.641209,37.102741,37.102741,29795948
2021-12-25,37.460911,39.443752,36.857075,38.207043,38.207043,19027569
2021-12-26,38.228767,38.697372,36.249828,37.532600,37.532600,18894817
2021-12-27,37.517757,42.010502,37.517757,39.407951,39.407951,42267691
2021-12-28,39.468246,39.917805,35.888523,36.600033,36.600033,35542456
2021-12-29,36.555222,39.436253,36.435795,38.069466,38.069466,34686348
2021-12-30,38.071815,38.512321,36.413204,37.488441,37.488441,22535098
2021-12-31,37.529953,38.884300,36.312519,37.856220,37.856220,24168053
2022-01-01,37.896023,40.320377,37.817051,39.685783,39.685783,28722516
2022-01-02,39.683651,42.324738,38.310215,41.155926,41.155926,34225289
2022-01-03,41.102119,42.457546,39.169144,39.953217,39.953217,37878260
2022-01-04,39.958839,43.331532,38.669598,41.537281,41.537281,52571087
2022-01-05,41.546619,45.057297,37.302902,38.805984,38.805984,74534863
2022-01-06,38.771091,40.793255,36.647675,40.213570,40.213570,41763097
2022-01-07,40.211723,40.374855,35.375542,35.596004,35.596004,38807511
2022-01-08,35.601757,36.360027,31.010704,32.190109,32.190109,40081400
2022-01-09,32.193432,33.939705,31.827694,33.121632,33.121632,23714288
2022-01-10,33.127518,33.984234,29.753578,31.619543,31.619543,27534718
2022-01-11,31.624096,33.130978,31.182339,33.105968,33.105968,21325872
2022-01-12,33.091637,35.919952,32.540089,35.680447,35.680447,29344662
2022-01-13,35.672813,35.839779,32.292023,32.292023,32.292023,30375406
2022-01-14,32.303005,33.271149,31.228834,33.213242,33.213242,23697681
2022-01-15,33.185169,35.059769,32.936871,33.848877,33.848877,20765757
2022-01-16,33.847313,34.393360,33.242374,33.680302,33.680302,17990744
2022-01-17,33.682228,33.718979,31.408133,32.983780,32.983780,21299808
2022-01-18,32.956001,33.456383,29.796247,30.786926,30.786926,33043470
2022-01-19,30.783203,30.813995,28.179964,28.185028,28.185028,27297937
2022-01-20,28.197725,31.317326,28.148182,28.310160,28.310160,11395938
2022-01-21,28.328650,28.568245,24.041231,24.135775,24.135775,44666470
2022-01-22,24.157537,24.734982,20.008102,22.497658,22.497658,58980980
2022-01-23,22.503042,23.865908,22.009348,23.625830,23.625830,27690839
2022-01-24,23.657450,24.330145,19.963800,22.576307,22.576307,39857106
2022-01-25,22.576118,25.813744,22.319656,25.680273,25.680273,35195893
2022-01-26,25.670069,30.666363,25.128181,28.952549,28.952549,69257653
2022-01-27,28.952808,29.495010,26.844139,28.135006,28.135006,58818526
2022-01-28,28.118387,28.783583,26.371632,26.785694,26.785694,36663693
2022-01-29,26.774477,28.126942,26.606413,27.001537,27.001537,23621325
2022-01-30,27.016441,29.401308,26.722931,28.982128,28.982128,26331781
2022-01-31,28.968620,28.968620,26.803818,27.839428,27.839428,25708768
2022-02-01,27.838373,28.264029,26.802275,27.308611,27.308611,21861836
2022-02-02,27.315144,27.697247,25.115644,25.196600,25.196600,21330836
2022-02-03,25.177252,26.288925,24.528715,25.956219,25.956219,21689408
2022-02-04,25.933226,27.265648,25.522686,27.250544,27.250544,18956269
2022-02-05,27.256502,31.773237,27.176392,30.106422,30.106422,50083583
2022-02-06,30.144831,30.467459,28.808399,30.274042,30.274042,23059398
2022-02-07,30.277359,31.943186,29.603743,30.000265,30.000265,31695939
2022-02-08,30.003899,31.055758,27.838867,29.025137,29.025137,26998544
2022-02-09,29.004200,31.432459,28.459415,30.347631,30.347631,25477905
2022-02-10,30.351782,30.667974,28.674547,28.942564,28.942564,33071640
2022-02-11,28.947388,30.255007,26.896545,27.265949,27.265949,34165152
2022-02-12,27.269211,28.351643,26.388573,27.551498,27.551498,21911076
2022-02-13,27.550583,27.817003,25.187742,25.295883,25.295883,29734077
2022-02-14,25.270119,26.986464,24.235453,25.894423,25.894423,55299202
2022-02-15,25.892324,27.843124,25.849745,27.505480,27.505480,38446581
2022-02-16,27.507530,28.268297,26.103651,28.268297,28.268297,31280806
2022-02-17,28.268322,28.312471,24.589439,24.807209,24.807209,54711257
2022-02-18,24.829165,26.613394,24.633116,25.143776,25.143776,52201500
2022-02-19,25.145327,25.622240,23.885139,24.093868,24.093868,29560183
2022-02-20,24.094540,24.101696,22.391947,23.054644,23.054644,33270273
2022-02-21,23.051399,24.251860,21.313725,21.427076,21.427076,33758788
2022-02-22,21.424120,23.310696,21.047518,23.204622,23.204622,36794938
2022-02-23,23.214161,24.138535,21.903645,21.903645,21.903645,28601033
2022-02-24,21.891483,22.924025,19.594522,22.538633,22.538633,69843237
2022-02-25,22.547659,24.194735,22.028360,23.994440,23.994440,42533506
2022-02-26,23.986353,25.593193,23.741936,24.848557,24.848557,33890152
2022-02-27,24.850521,24.979368,22.587572,22.914215,22.914215,30935977
2022-02-28,22.914797,25.792816,22.380529,25.727655,25.727655,39349174
2022-03-01,25.726665,26.045879,24.331310,24.899303,24.899303,45782015
2022-03-02,24.888746,24.944447,23.424639,24.009308,24.009308,41567118
2022-03-03,24.010771,25.066204,22.440058,22.970703,22.970703,45044305
2022-03-04,22.996532,23.030415,21.111977,21.369949,21.369949,37017860
2022-03-05,21.374115,22.330471,20.822399,22.082067,22.082067,22812503
2022-03-06,22.081560,22.145330,20.869734,20.869734,20.869734,18761090
2022-03-07,20.872419,22.013273,20.070892,21.202723,21.202723,42605543
2022-03-08,21.201721,22.294939,20.609707,21.199579,21.199579,33772141
2022-03-09,21.204857,22.617455,21.204857,21.737019,21.737019,36048636
2022-03-10,21.703970,21.786798,20.447392,21.297207,21.297207,29464658
2022-03-11,21.298632,21.961012,20.447218,21.017429,21.017429,28033339
2022-03-12,21.009283,21.623623,20.942461,21.216955,21.216955,16503291
2022-03-13,21.210241,21.868509,20.049067,20.121332,20.121332,20966830
2022-03-14,20.111483,21.295481,19.846125,20.952536,20.952536,27457080
2022-03-15,20.951002,21.362103,20.151081,21.169367,21.169367,27550948
2022-03-16,21.167210,22.519964,21.094728,22.502398,22.502398,44723548
2022-03-17,22.502651,23.055744,22.219208,22.699471,22.699471,39022092
2022-03-18,22.696274,24.484947,22.477846,24.087288,24.087288,63458777
2022-03-19,24.085386,24.789972,23.963305,24.124496,24.124496,41558797
2022-03-20,24.128893,24.218063,21.892815,22.274857,22.274857,41918610
2022-03-21,22.273424,22.781132,21.263994,22.779383,22.779383,37972816
2022-03-22,22.783152,25.157822,22.560457,25.069683,25.069683,83933523
2022-03-23,25.040161,25.796438,24.505735,25.284969,25.284969,50521668
2022-03-24,25.281147,25.805571,23.926104,25.196997,25.196997,56587288
2022-03-25,25.199886,25.962179,22.908491,23.349913,23.349913,61565563
2022-03-26,23.370474,24.064285,23.119701,24.001047,24.001047,24329215
2022-03-27,24.004210,24.758362,23.638531,24.629868,24.629868,28892815
2022-03-28,24.632185,25.468594,23.484520,23.603603,23.603603,45787076
2022-03-29,23.582052,24.718859,23.353533,23.981949,23.981949,42820597
2022-03-30,23.975685,27.075525,23.287687,24.541990,24.541990,105286050
2022-03-31,24.546835,25.870770,23.545790,24.093510,24.093510,70923446
2022-04-01,24.091902,24.650820,22.496187,24.226259,24.226259,46896156
2022-04-02,24.229034,25.228518,24.055376,24.293186,24.293186,39824640
2022-04-03,24.293503,27.651077,24.293503,26.418678,26.418678,98766183
2022-04-04,26.415852,27.850719,23.897608,24.879450,24.879450,89389200
2022-04-05,24.884050,25.330660,24.201773,24.460136,24.460136,34468707
2022-04-06,24.454220,24.476435,21.907778,21.907778,21.907778,45751262
2022-04-07,21.911716,23.083935,21.870798,23.024532,23.024532,24323561
2022-04-08,23.020247,23.454731,21.761177,22.037184,22.037184,25925169
2022-04-09,22.031500,22.793840,22.022642,22.786295,22.786295,14256697
2022-04-10,22.786402,22.820791,21.902756,21.989714,21.989714,15144244
2022-04-11,21.967649,22.087797,20.114799,20.257130,20.257130,25034012
2022-04-12,20.262430,21.276640,20.205877,20.692741,20.692741,23264211
2022-04-13,20.688452,21.185759,20.315250,20.999250,20.999250,17600462
2022-04-14,20.998283,21.502321,20.050484,20.288446,20.288446,18263113
2022-04-15,20.289938,20.746260,20.230488,20.555683,20.555683,12265554
2022-04-16,20.555838,20.805208,20.287420,20.428398,20.428398,11721829
2022-04-17,20.428204,20.674074,20.056662,20.127314,20.127314,12268811
2022-04-18,20.120853,20.120853,18.354822,19.224550,19.224550,34696995
2022-04-19,19.224136,19.689619,19.017788,19.510387,19.510387,19843776
2022-04-20,19.509451,19.784977,18.658300,19.033689,19.033689,22739275
2022-04-21,19.029097,19.530500,17.957706,18.058954,18.058954,22045506
2022-04-22,18.052298,18.371725,17.881987,18.112528,18.112528,17044363
2022-04-23,18.112267,18.337225,17.514078,17.619534,17.619534,13667119
2022-04-24,17.613552,18.002968,17.223501,17.713400,17.713400,15738600
2022-04-25,17.717825,17.727127,16.226257,17.379763,17.379763,21558276
2022-04-26,17.378935,17.626833,15.866073,16.142288,16.142288,20552494
2022-04-27,16.144169,16.970421,15.950425,16.268715,16.268715,18201828
2022-04-28,16.309492,16.338249,15.733423,15.894223,15.894223,20335944
2022-04-29,15.889555,16.046152,14.204751,14.767745,14.767745,23264101
2022-04-30,14.768637,14.975096,11.786146,12.336787,12.336787,25530439
2022-05-01,12.335175,13.980729,12.331036,13.678972,13.678972,27448949
2022-05-02,13.678187,14.478011,13.223580,14.415154,14.415154,26859285
2022-05-03,14.416280,15.699893,14.158877,15.147401,15.147401,47959921
2022-05-04,15.150477,16.500120,14.608623,16.493761,16.493761,34285462
2022-05-05,16.495731,16.694736,14.148489,14.748105,14.748105,32603155
2022-05-06,14.763256,15.007753,14.236240,14.720574,14.720574,24707823
2022-05-07,14.722350,14.885250,13.793518,14.024538,14.024538,17715530
2022-05-08,14.023476,14.143534,13.428357,13.567485,13.567485,15618708
2022-05-09,13.576627,13.975686,11.241543,11.241543,11.241543,28114152
2022-05-10,11.211036,13.094089,10.798302,11.667051,11.667051,36369941
2022-05-11,11.664929,12.003919,8.156215,8.700089,8.700089,132954627
2022-05-12,8.707929,9.915581,6.586067,9.303063,9.303063,117296849
2022-05-13,9.308357,11.339651,9.293752,9.900796,9.900796,39829010
2022-05-14,9.900016,10.379920,9.131283,9.931803,9.931803,30108313
2022-05-15,9.928485,9.928485,9.067126,9.763274,9.763274,24655236
2022-05-16,9.762214,9.779233,8.663140,8.663140,8.663140,26070882
2022-05-17,8.730442,8.989565,8.730442,8.982485,8.982485,24828584
